:START_ID,:END_ID,:TYPE
210411,210400,BELONGS_TO
210400,210411,CONTAINS
210421,210400,BELONGS_TO
210400,210421,CONTAINS
210422,210400,BELONGS_TO
210400,210422,CONTAINS
210423,210400,BELONGS_TO
210400,210423,CONTAINS
210500,210000,BELONGS_TO
210000,210500,CONTAINS
210502,210500,BELONGS_TO
210500,210502,CONTAINS
210503,210500,BELONGS_TO
210500,210503,CONTAINS
210504,210500,BELONGS_TO
210500,210504,CONTAINS
210505,210500,BELONGS_TO
210500,210505,CONTAINS
210521,210500,BELONGS_TO
210500,210521,CONTAINS
210522,210500,BELONGS_TO
210500,210522,CONTAINS
210600,210000,BELONGS_TO
210000,210600,CONTAINS
210602,210600,BELONGS_TO
210600,210602,CONTAINS
210603,210600,BELONGS_TO
210600,210603,CONTAINS
210604,210600,BELONGS_TO
210600,210604,CONTAINS
210624,210600,BELONGS_TO
210600,210624,CONTAINS
210681,210600,BELONGS_TO
210600,210681,CONTAINS
210682,210600,BELONGS_TO
210600,210682,CONTAINS
210700,210000,BELONGS_TO
210000,210700,CONTAINS
210702,210700,BELONGS_TO
210700,210702,CONTAINS
210703,210700,BELONGS_TO
210700,210703,CONTAINS
210711,210700,BELONGS_TO
210700,210711,CONTAINS
210726,210700,BELONGS_TO
210700,210726,CONTAINS
210727,210700,BELONGS_TO
210700,210727,CONTAINS
210781,210700,BELONGS_TO
210700,210781,CONTAINS
210782,210700,BELONGS_TO
210700,210782,CONTAINS
210800,210000,BELONGS_TO
210000,210800,CONTAINS
210802,210800,BELONGS_TO
210800,210802,CONTAINS
210803,210800,BELONGS_TO
210800,210803,CONTAINS
210804,210800,BELONGS_TO
210800,210804,CONTAINS
210811,210800,BELONGS_TO
210800,210811,CONTAINS
210881,210800,BELONGS_TO
210800,210881,CONTAINS
210882,210800,BELONGS_TO
210800,210882,CONTAINS
210900,210000,BELONGS_TO
210000,210900,CONTAINS
210902,210900,BELONGS_TO
210900,210902,CONTAINS
210903,210900,BELONGS_TO
210900,210903,CONTAINS
210904,210900,BELONGS_TO
210900,210904,CONTAINS
210905,210900,BELONGS_TO
210900,210905,CONTAINS
210911,210900,BELONGS_TO
210900,210911,CONTAINS
210921,210900,BELONGS_TO
210900,210921,CONTAINS
210922,210900,BELONGS_TO
210900,210922,CONTAINS
211000,210000,BELONGS_TO
210000,211000,CONTAINS
211002,211000,BELONGS_TO
211000,211002,CONTAINS
211003,211000,BELONGS_TO
211000,211003,CONTAINS
211004,211000,BELONGS_TO
211000,211004,CONTAINS
211005,211000,BELONGS_TO
211000,211005,CONTAINS
211011,211000,BELONGS_TO
211000,211011,CONTAINS
211021,211000,BELONGS_TO
211000,211021,CONTAINS
211081,211000,BELONGS_TO
211000,211081,CONTAINS
211100,210000,BELONGS_TO
210000,211100,CONTAINS
211102,211100,BELONGS_TO
211100,211102,CONTAINS
211103,211100,BELONGS_TO
211100,211103,CONTAINS
211104,211100,BELONGS_TO
211100,211104,CONTAINS
211122,211100,BELONGS_TO
211100,211122,CONTAINS
211200,210000,BELONGS_TO
210000,211200,CONTAINS
211202,211200,BELONGS_TO
211200,211202,CONTAINS
211204,211200,BELONGS_TO
211200,211204,CONTAINS
211221,211200,BELONGS_TO
211200,211221,CONTAINS
211223,211200,BELONGS_TO
211200,211223,CONTAINS
211224,211200,BELONGS_TO
211200,211224,CONTAINS
211281,211200,BELONGS_TO
211200,211281,CONTAINS
211282,211200,BELONGS_TO
211200,211282,CONTAINS
211300,210000,BELONGS_TO
210000,211300,CONTAINS
211302,211300,BELONGS_TO
211300,211302,CONTAINS
211303,211300,BELONGS_TO
211300,211303,CONTAINS
211321,211300,BELONGS_TO
211300,211321,CONTAINS
211322,211300,BELONGS_TO
211300,211322,CONTAINS
211324,211300,BELONGS_TO
211300,211324,CONTAINS
211381,211300,BELONGS_TO
211300,211381,CONTAINS
211382,211300,BELONGS_TO
211300,211382,CONTAINS
211400,210000,BELONGS_TO
210000,211400,CONTAINS
211402,211400,BELONGS_TO
211400,211402,CONTAINS
211403,211400,BELONGS_TO
211400,211403,CONTAINS
211404,211400,BELONGS_TO
211400,211404,CONTAINS
211421,211400,BELONGS_TO
211400,211421,CONTAINS
211422,211400,BELONGS_TO
211400,211422,CONTAINS
211481,211400,BELONGS_TO
211400,211481,CONTAINS
220000,000000,BELONGS_TO
000000,220000,CONTAINS
220100,220000,BELONGS_TO
220000,220100,CONTAINS
220102,220100,BELONGS_TO
220100,220102,CONTAINS
220103,220100,BELONGS_TO
220100,220103,CONTAINS
220104,220100,BELONGS_TO
220100,220104,CONTAINS
220105,220100,BELONGS_TO
220100,220105,CONTAINS
220106,220100,BELONGS_TO
220100,220106,CONTAINS
220112,220100,BELONGS_TO
220100,220112,CONTAINS
220113,220100,BELONGS_TO
220100,220113,CONTAINS
220122,220100,BELONGS_TO
220100,220122,CONTAINS
220182,220100,BELONGS_TO
220100,220182,CONTAINS
220183,220100,BELONGS_TO
220100,220183,CONTAINS
220184,220100,BELONGS_TO
220100,220184,CONTAINS
220200,220000,BELONGS_TO
220000,220200,CONTAINS
220202,220200,BELONGS_TO
220200,220202,CONTAINS
220203,220200,BELONGS_TO
220200,220203,CONTAINS
220204,220200,BELONGS_TO
220200,220204,CONTAINS
220211,220200,BELONGS_TO
220200,220211,CONTAINS
220221,220200,BELONGS_TO
220200,220221,CONTAINS
220281,220200,BELONGS_TO
220200,220281,CONTAINS
220282,220200,BELONGS_TO
220200,220282,CONTAINS
220283,220200,BELONGS_TO
220200,220283,CONTAINS
220284,220200,BELONGS_TO
220200,220284,CONTAINS
220300,220000,BELONGS_TO
220000,220300,CONTAINS
220302,220300,BELONGS_TO
220300,220302,CONTAINS
220303,220300,BELONGS_TO
220300,220303,CONTAINS
220322,220300,BELONGS_TO
220300,220322,CONTAINS
220323,220300,BELONGS_TO
220300,220323,CONTAINS
220382,220300,BELONGS_TO
220300,220382,CONTAINS
220400,220000,BELONGS_TO
220000,220400,CONTAINS
220402,220400,BELONGS_TO
220400,220402,CONTAINS
220403,220400,BELONGS_TO
220400,220403,CONTAINS
220421,220400,BELONGS_TO
220400,220421,CONTAINS
220422,220400,BELONGS_TO
220400,220422,CONTAINS
220500,220000,BELONGS_TO
220000,220500,CONTAINS
220502,220500,BELONGS_TO
220500,220502,CONTAINS
220503,220500,BELONGS_TO
220500,220503,CONTAINS
220521,220500,BELONGS_TO
220500,220521,CONTAINS
220523,220500,BELONGS_TO
220500,220523,CONTAINS
220524,220500,BELONGS_TO
220500,220524,CONTAINS
220581,220500,BELONGS_TO
220500,220581,CONTAINS
220582,220500,BELONGS_TO
220500,220582,CONTAINS
220600,220000,BELONGS_TO
220000,220600,CONTAINS
220602,220600,BELONGS_TO
220600,220602,CONTAINS
220605,220600,BELONGS_TO
220600,220605,CONTAINS
220621,220600,BELONGS_TO
220600,220621,CONTAINS
220622,220600,BELONGS_TO
220600,220622,CONTAINS
220623,220600,BELONGS_TO
220600,220623,CONTAINS
220681,220600,BELONGS_TO
220600,220681,CONTAINS
220700,220000,BELONGS_TO
220000,220700,CONTAINS
220702,220700,BELONGS_TO
220700,220702,CONTAINS
220721,220700,BELONGS_TO
220700,220721,CONTAINS
220722,220700,BELONGS_TO
220700,220722,CONTAINS
220723,220700,BELONGS_TO
220700,220723,CONTAINS
220781,220700,BELONGS_TO
220700,220781,CONTAINS
220800,220000,BELONGS_TO
220000,220800,CONTAINS
220802,220800,BELONGS_TO
220800,220802,CONTAINS
220821,220800,BELONGS_TO
220800,220821,CONTAINS
220822,220800,BELONGS_TO
220800,220822,CONTAINS
220881,220800,BELONGS_TO
220800,220881,CONTAINS
220882,220800,BELONGS_TO
220800,220882,CONTAINS
222400,220000,BELONGS_TO
220000,222400,CONTAINS
222401,222400,BELONGS_TO
222400,222401,CONTAINS
222402,222400,BELONGS_TO
222400,222402,CONTAINS
222403,222400,BELONGS_TO
222400,222403,CONTAINS
222404,222400,BELONGS_TO
222400,222404,CONTAINS
222405,222400,BELONGS_TO
222400,222405,CONTAINS
222406,222400,BELONGS_TO
222400,222406,CONTAINS
222424,222400,BELONGS_TO
222400,222424,CONTAINS
222426,222400,BELONGS_TO
222400,222426,CONTAINS
230000,000000,BELONGS_TO
000000,230000,CONTAINS
230100,230000,BELONGS_TO
230000,230100,CONTAINS
230102,230100,BELONGS_TO
230100,230102,CONTAINS
230103,230100,BELONGS_TO
230100,230103,CONTAINS
230104,230100,BELONGS_TO
230100,230104,CONTAINS
230108,230100,BELONGS_TO
230100,230108,CONTAINS
230109,230100,BELONGS_TO
230100,230109,CONTAINS
230110,230100,BELONGS_TO
230100,230110,CONTAINS
230111,230100,BELONGS_TO
230100,230111,CONTAINS
230112,230100,BELONGS_TO
230100,230112,CONTAINS
230113,230100,BELONGS_TO
230100,230113,CONTAINS
230123,230100,BELONGS_TO
230100,230123,CONTAINS
230124,230100,BELONGS_TO
230100,230124,CONTAINS
230125,230100,BELONGS_TO
230100,230125,CONTAINS
230126,230100,BELONGS_TO
230100,230126,CONTAINS
230127,230100,BELONGS_TO
230100,230127,CONTAINS
230128,230100,BELONGS_TO
230100,230128,CONTAINS
230129,230100,BELONGS_TO
230100,230129,CONTAINS
230183,230100,BELONGS_TO
230100,230183,CONTAINS
230184,230100,BELONGS_TO
230100,230184,CONTAINS
230200,230000,BELONGS_TO
230000,230200,CONTAINS
230202,230200,BELONGS_TO
230200,230202,CONTAINS
230203,230200,BELONGS_TO
230200,230203,CONTAINS
230204,230200,BELONGS_TO
230200,230204,CONTAINS
230205,230200,BELONGS_TO
230200,230205,CONTAINS
230206,230200,BELONGS_TO
230200,230206,CONTAINS
230207,230200,BELONGS_TO
230200,230207,CONTAINS
230208,230200,BELONGS_TO
230200,230208,CONTAINS
230221,230200,BELONGS_TO
230200,230221,CONTAINS
230223,230200,BELONGS_TO
230200,230223,CONTAINS
230224,230200,BELONGS_TO
230200,230224,CONTAINS
230225,230200,BELONGS_TO
230200,230225,CONTAINS
230227,230200,BELONGS_TO
230200,230227,CONTAINS
230229,230200,BELONGS_TO
230200,230229,CONTAINS
230230,230200,BELONGS_TO
230200,230230,CONTAINS
230231,230200,BELONGS_TO
230200,230231,CONTAINS
230281,230200,BELONGS_TO
230200,230281,CONTAINS
230300,230000,BELONGS_TO
230000,230300,CONTAINS
230302,230300,BELONGS_TO
230300,230302,CONTAINS
230303,230300,BELONGS_TO
230300,230303,CONTAINS
230304,230300,BELONGS_TO
230300,230304,CONTAINS
230305,230300,BELONGS_TO
230300,230305,CONTAINS
230306,230300,BELONGS_TO
230300,230306,CONTAINS
230307,230300,BELONGS_TO
230300,230307,CONTAINS
230321,230300,BELONGS_TO
230300,230321,CONTAINS
230381,230300,BELONGS_TO
230300,230381,CONTAINS
230382,230300,BELONGS_TO
230300,230382,CONTAINS
230400,230000,BELONGS_TO
230000,230400,CONTAINS
230402,230400,BELONGS_TO
230400,230402,CONTAINS
230403,230400,BELONGS_TO
230400,230403,CONTAINS
230404,230400,BELONGS_TO
230400,230404,CONTAINS
230405,230400,BELONGS_TO
230400,230405,CONTAINS
230406,230400,BELONGS_TO
230400,230406,CONTAINS
230407,230400,BELONGS_TO
230400,230407,CONTAINS
230421,230400,BELONGS_TO
230400,230421,CONTAINS
230422,230400,BELONGS_TO
230400,230422,CONTAINS
230500,230000,BELONGS_TO
230000,230500,CONTAINS
230502,230500,BELONGS_TO
230500,230502,CONTAINS
230503,230500,BELONGS_TO
230500,230503,CONTAINS
230505,230500,BELONGS_TO
230500,230505,CONTAINS
230506,230500,BELONGS_TO
230500,230506,CONTAINS
230521,230500,BELONGS_TO
230500,230521,CONTAINS
230522,230500,BELONGS_TO
230500,230522,CONTAINS
230523,230500,BELONGS_TO
230500,230523,CONTAINS
230524,230500,BELONGS_TO
230500,230524,CONTAINS
230600,230000,BELONGS_TO
230000,230600,CONTAINS
230602,230600,BELONGS_TO
230600,230602,CONTAINS
230603,230600,BELONGS_TO
230600,230603,CONTAINS
230604,230600,BELONGS_TO
230600,230604,CONTAINS
230605,230600,BELONGS_TO
230600,230605,CONTAINS
230606,230600,BELONGS_TO
230600,230606,CONTAINS
230621,230600,BELONGS_TO
230600,230621,CONTAINS
230622,230600,BELONGS_TO
230600,230622,CONTAINS
230623,230600,BELONGS_TO
230600,230623,CONTAINS
230624,230600,BELONGS_TO
230600,230624,CONTAINS
230700,230000,BELONGS_TO
230000,230700,CONTAINS
230717,230700,BELONGS_TO
230700,230717,CONTAINS
230718,230700,BELONGS_TO
230700,230718,CONTAINS
230719,230700,BELONGS_TO
230700,230719,CONTAINS
230722,230700,BELONGS_TO
230700,230722,CONTAINS
230723,230700,BELONGS_TO
230700,230723,CONTAINS
230724,230700,BELONGS_TO
230700,230724,CONTAINS
230725,230700,BELONGS_TO
230700,230725,CONTAINS
230726,230700,BELONGS_TO
230700,230726,CONTAINS
230751,230700,BELONGS_TO
230700,230751,CONTAINS
230781,230700,BELONGS_TO
230700,230781,CONTAINS
230800,230000,BELONGS_TO
230000,230800,CONTAINS
230803,230800,BELONGS_TO
230800,230803,CONTAINS
230804,230800,BELONGS_TO
230800,230804,CONTAINS
230805,230800,BELONGS_TO
230800,230805,CONTAINS
230811,230800,BELONGS_TO
230800,230811,CONTAINS
230822,230800,BELONGS_TO
230800,230822,CONTAINS
230826,230800,BELONGS_TO
230800,230826,CONTAINS
230828,230800,BELONGS_TO
230800,230828,CONTAINS
230881,230800,BELONGS_TO
230800,230881,CONTAINS
230882,230800,BELONGS_TO
230800,230882,CONTAINS
230883,230800,BELONGS_TO
230800,230883,CONTAINS
230900,230000,BELONGS_TO
230000,230900,CONTAINS
230902,230900,BELONGS_TO
230900,230902,CONTAINS
230903,230900,BELONGS_TO
230900,230903,CONTAINS
230904,230900,BELONGS_TO
230900,230904,CONTAINS
230921,230900,BELONGS_TO
230900,230921,CONTAINS
231000,230000,BELONGS_TO
230000,231000,CONTAINS
231002,231000,BELONGS_TO
231000,231002,CONTAINS
231003,231000,BELONGS_TO
231000,231003,CONTAINS
231004,231000,BELONGS_TO
231000,231004,CONTAINS
231005,231000,BELONGS_TO
231000,231005,CONTAINS
231025,231000,BELONGS_TO
231000,231025,CONTAINS
231081,231000,BELONGS_TO
231000,231081,CONTAINS
231083,231000,BELONGS_TO
231000,231083,CONTAINS
231084,231000,BELONGS_TO
231000,231084,CONTAINS
231085,231000,BELONGS_TO
231000,231085,CONTAINS
231086,231000,BELONGS_TO
231000,231086,CONTAINS
231100,230000,BELONGS_TO
230000,231100,CONTAINS
231102,231100,BELONGS_TO
231100,231102,CONTAINS
231123,231100,BELONGS_TO
231100,231123,CONTAINS
231124,231100,BELONGS_TO
231100,231124,CONTAINS
231181,231100,BELONGS_TO
231100,231181,CONTAINS
231182,231100,BELONGS_TO
231100,231182,CONTAINS
231183,231100,BELONGS_TO
231100,231183,CONTAINS
231200,230000,BELONGS_TO
230000,231200,CONTAINS
231202,231200,BELONGS_TO
231200,231202,CONTAINS
231221,231200,BELONGS_TO
231200,231221,CONTAINS
231222,231200,BELONGS_TO
231200,231222,CONTAINS
231223,231200,BELONGS_TO
231200,231223,CONTAINS
231224,231200,BELONGS_TO
231200,231224,CONTAINS
231225,231200,BELONGS_TO
231200,231225,CONTAINS
231226,231200,BELONGS_TO
231200,231226,CONTAINS
231281,231200,BELONGS_TO
231200,231281,CONTAINS
231282,231200,BELONGS_TO
231200,231282,CONTAINS
231283,231200,BELONGS_TO
231200,231283,CONTAINS
232700,230000,BELONGS_TO
230000,232700,CONTAINS
232701,232700,BELONGS_TO
232700,232701,CONTAINS
232721,232700,BELONGS_TO
232700,232721,CONTAINS
232722,232700,BELONGS_TO
232700,232722,CONTAINS
310000,000000,BELONGS_TO
000000,310000,CONTAINS
310101,310000,BELONGS_TO
310000,310101,CONTAINS
310104,310000,BELONGS_TO
310000,310104,CONTAINS
310105,310000,BELONGS_TO
310000,310105,CONTAINS
310106,310000,BELONGS_TO
310000,310106,CONTAINS
310107,310000,BELONGS_TO
310000,310107,CONTAINS
310109,310000,BELONGS_TO
310000,310109,CONTAINS
310110,310000,BELONGS_TO
310000,310110,CONTAINS
310112,310000,BELONGS_TO
310000,310112,CONTAINS
310113,310000,BELONGS_TO
310000,310113,CONTAINS
310114,310000,BELONGS_TO
310000,310114,CONTAINS
310115,310000,BELONGS_TO
310000,310115,CONTAINS
310116,310000,BELONGS_TO
310000,310116,CONTAINS
310117,310000,BELONGS_TO
310000,310117,CONTAINS
310118,310000,BELONGS_TO
310000,310118,CONTAINS
310120,310000,BELONGS_TO
310000,310120,CONTAINS
310151,310000,BELONGS_TO
310000,310151,CONTAINS
320000,000000,BELONGS_TO
000000,320000,CONTAINS
320100,320000,BELONGS_TO
320000,320100,CONTAINS
320102,320100,BELONGS_TO
320100,320102,CONTAINS
320104,320100,BELONGS_TO
320100,320104,CONTAINS
320105,320100,BELONGS_TO
320100,320105,CONTAINS
320106,320100,BELONGS_TO
320100,320106,CONTAINS
320111,320100,BELONGS_TO
320100,320111,CONTAINS
320113,320100,BELONGS_TO
320100,320113,CONTAINS
320114,320100,BELONGS_TO
320100,320114,CONTAINS
320115,320100,BELONGS_TO
320100,320115,CONTAINS
320116,320100,BELONGS_TO
320100,320116,CONTAINS
320117,320100,BELONGS_TO
320100,320117,CONTAINS
320118,320100,BELONGS_TO
320100,320118,CONTAINS
320200,320000,BELONGS_TO
320000,320200,CONTAINS
320205,320200,BELONGS_TO
320200,320205,CONTAINS
320206,320200,BELONGS_TO
320200,320206,CONTAINS
320211,320200,BELONGS_TO
320200,320211,CONTAINS
320213,320200,BELONGS_TO
320200,320213,CONTAINS
320214,320200,BELONGS_TO
320200,320214,CONTAINS
320281,320200,BELONGS_TO
320200,320281,CONTAINS
320282,320200,BELONGS_TO
320200,320282,CONTAINS
320300,320000,BELONGS_TO
320000,320300,CONTAINS
320302,320300,BELONGS_TO
320300,320302,CONTAINS
320303,320300,BELONGS_TO
320300,320303,CONTAINS
320305,320300,BELONGS_TO
320300,320305,CONTAINS
320311,320300,BELONGS_TO
320300,320311,CONTAINS
320312,320300,BELONGS_TO
320300,320312,CONTAINS
320321,320300,BELONGS_TO
320300,320321,CONTAINS
320322,320300,BELONGS_TO
320300,320322,CONTAINS
320324,320300,BELONGS_TO
320300,320324,CONTAINS
320381,320300,BELONGS_TO
320300,320381,CONTAINS
320382,320300,BELONGS_TO
320300,320382,CONTAINS
320400,320000,BELONGS_TO
320000,320400,CONTAINS
320402,320400,BELONGS_TO
320400,320402,CONTAINS
320404,320400,BELONGS_TO
320400,320404,CONTAINS
320411,320400,BELONGS_TO
320400,320411,CONTAINS
320412,320400,BELONGS_TO
320400,320412,CONTAINS
320413,320400,BELONGS_TO
320400,320413,CONTAINS
320481,320400,BELONGS_TO
320400,320481,CONTAINS
320500,320000,BELONGS_TO
320000,320500,CONTAINS
320505,320500,BELONGS_TO
320500,320505,CONTAINS
320506,320500,BELONGS_TO
320500,320506,CONTAINS
320507,320500,BELONGS_TO
320500,320507,CONTAINS
320508,320500,BELONGS_TO
320500,320508,CONTAINS
320509,320500,BELONGS_TO
320500,320509,CONTAINS
320581,320500,BELONGS_TO
320500,320581,CONTAINS
320582,320500,BELONGS_TO
320500,320582,CONTAINS
320583,320500,BELONGS_TO
320500,320583,CONTAINS
320585,320500,BELONGS_TO
320500,320585,CONTAINS
320600,320000,BELONGS_TO
320000,320600,CONTAINS
320602,320600,BELONGS_TO
320600,320602,CONTAINS
320611,320600,BELONGS_TO
320600,320611,CONTAINS
320612,320600,BELONGS_TO
320600,320612,CONTAINS
320623,320600,BELONGS_TO
320600,320623,CONTAINS
320681,320600,BELONGS_TO
320600,320681,CONTAINS
320682,320600,BELONGS_TO
320600,320682,CONTAINS
320684,320600,BELONGS_TO
320600,320684,CONTAINS
320685,320600,BELONGS_TO
320600,320685,CONTAINS
320700,320000,BELONGS_TO
320000,320700,CONTAINS
320703,320700,BELONGS_TO
320700,320703,CONTAINS
320706,320700,BELONGS_TO
320700,320706,CONTAINS
320707,320700,BELONGS_TO
320700,320707,CONTAINS
320722,320700,BELONGS_TO
320700,320722,CONTAINS
320723,320700,BELONGS_TO
320700,320723,CONTAINS
320724,320700,BELONGS_TO
320700,320724,CONTAINS
320800,320000,BELONGS_TO
320000,320800,CONTAINS
320803,320800,BELONGS_TO
320800,320803,CONTAINS
320804,320800,BELONGS_TO
320800,320804,CONTAINS
320812,320800,BELONGS_TO
320800,320812,CONTAINS
320813,320800,BELONGS_TO
320800,320813,CONTAINS
320826,320800,BELONGS_TO
320800,320826,CONTAINS
320830,320800,BELONGS_TO
320800,320830,CONTAINS
320831,320800,BELONGS_TO
320800,320831,CONTAINS
320900,320000,BELONGS_TO
320000,320900,CONTAINS
320902,320900,BELONGS_TO
320900,320902,CONTAINS
320903,320900,BELONGS_TO
320900,320903,CONTAINS
320904,320900,BELONGS_TO
320900,320904,CONTAINS
320921,320900,BELONGS_TO
320900,320921,CONTAINS
320922,320900,BELONGS_TO
320900,320922,CONTAINS
320923,320900,BELONGS_TO
320900,320923,CONTAINS
320924,320900,BELONGS_TO
320900,320924,CONTAINS
320925,320900,BELONGS_TO
320900,320925,CONTAINS
320981,320900,BELONGS_TO
320900,320981,CONTAINS
321000,320000,BELONGS_TO
320000,321000,CONTAINS
321002,321000,BELONGS_TO
321000,321002,CONTAINS
321003,321000,BELONGS_TO
321000,321003,CONTAINS
321012,321000,BELONGS_TO
321000,321012,CONTAINS
321023,321000,BELONGS_TO
321000,321023,CONTAINS
321081,321000,BELONGS_TO
321000,321081,CONTAINS
321084,321000,BELONGS_TO
321000,321084,CONTAINS
321100,320000,BELONGS_TO
320000,321100,CONTAINS
321102,321100,BELONGS_TO
321100,321102,CONTAINS
321111,321100,BELONGS_TO
321100,321111,CONTAINS
321112,321100,BELONGS_TO
321100,321112,CONTAINS
321181,321100,BELONGS_TO
321100,321181,CONTAINS
321182,321100,BELONGS_TO
321100,321182,CONTAINS
321183,321100,BELONGS_TO
321100,321183,CONTAINS
321200,320000,BELONGS_TO
320000,321200,CONTAINS
321202,321200,BELONGS_TO
321200,321202,CONTAINS
321203,321200,BELONGS_TO
321200,321203,CONTAINS
321204,321200,BELONGS_TO
321200,321204,CONTAINS
321281,321200,BELONGS_TO
321200,321281,CONTAINS
321282,321200,BELONGS_TO
321200,321282,CONTAINS
321283,321200,BELONGS_TO
321200,321283,CONTAINS
321300,320000,BELONGS_TO
320000,321300,CONTAINS
321302,321300,BELONGS_TO
321300,321302,CONTAINS
321311,321300,BELONGS_TO
321300,321311,CONTAINS
321322,321300,BELONGS_TO
321300,321322,CONTAINS
321323,321300,BELONGS_TO
321300,321323,CONTAINS
321324,321300,BELONGS_TO
321300,321324,CONTAINS
330000,000000,BELONGS_TO
000000,330000,CONTAINS
330100,330000,BELONGS_TO
330000,330100,CONTAINS
330102,330100,BELONGS_TO
330100,330102,CONTAINS
330103,330100,BELONGS_TO
330100,330103,CONTAINS
330104,330100,BELONGS_TO
330100,330104,CONTAINS
330105,330100,BELONGS_TO
330100,330105,CONTAINS
330106,330100,BELONGS_TO
330100,330106,CONTAINS
330108,330100,BELONGS_TO
330100,330108,CONTAINS
330109,330100,BELONGS_TO
330100,330109,CONTAINS
330110,330100,BELONGS_TO
330100,330110,CONTAINS
330111,330100,BELONGS_TO
330100,330111,CONTAINS
330112,330100,BELONGS_TO
330100,330112,CONTAINS
330122,330100,BELONGS_TO
330100,330122,CONTAINS
330127,330100,BELONGS_TO
330100,330127,CONTAINS
330182,330100,BELONGS_TO
330100,330182,CONTAINS
330200,330000,BELONGS_TO
330000,330200,CONTAINS
330203,330200,BELONGS_TO
330200,330203,CONTAINS
330205,330200,BELONGS_TO
330200,330205,CONTAINS
330206,330200,BELONGS_TO
330200,330206,CONTAINS
330211,330200,BELONGS_TO
330200,330211,CONTAINS
330212,330200,BELONGS_TO
330200,330212,CONTAINS
330213,330200,BELONGS_TO
330200,330213,CONTAINS
330225,330200,BELONGS_TO
330200,330225,CONTAINS
330226,330200,BELONGS_TO
330200,330226,CONTAINS
330281,330200,BELONGS_TO
330200,330281,CONTAINS
330282,330200,BELONGS_TO
330200,330282,CONTAINS
330300,330000,BELONGS_TO
330000,330300,CONTAINS
330302,330300,BELONGS_TO
330300,330302,CONTAINS
330303,330300,BELONGS_TO
330300,330303,CONTAINS
330304,330300,BELONGS_TO
330300,330304,CONTAINS
330305,330300,BELONGS_TO
330300,330305,CONTAINS
330324,330300,BELONGS_TO
330300,330324,CONTAINS
330326,330300,BELONGS_TO
330300,330326,CONTAINS
330327,330300,BELONGS_TO
330300,330327,CONTAINS
330328,330300,BELONGS_TO
330300,330328,CONTAINS
330329,330300,BELONGS_TO
330300,330329,CONTAINS
330381,330300,BELONGS_TO
330300,330381,CONTAINS
330382,330300,BELONGS_TO
330300,330382,CONTAINS
330383,330300,BELONGS_TO
330300,330383,CONTAINS
330400,330000,BELONGS_TO
330000,330400,CONTAINS
330402,330400,BELONGS_TO
330400,330402,CONTAINS
330411,330400,BELONGS_TO
330400,330411,CONTAINS
330421,330400,BELONGS_TO
330400,330421,CONTAINS
330424,330400,BELONGS_TO
330400,330424,CONTAINS
330481,330400,BELONGS_TO
330400,330481,CONTAINS
330482,330400,BELONGS_TO
330400,330482,CONTAINS
330483,330400,BELONGS_TO
330400,330483,CONTAINS
330500,330000,BELONGS_TO
330000,330500,CONTAINS
330502,330500,BELONGS_TO
330500,330502,CONTAINS
330503,330500,BELONGS_TO
330500,330503,CONTAINS
330521,330500,BELONGS_TO
330500,330521,CONTAINS
330522,330500,BELONGS_TO
330500,330522,CONTAINS
330523,330500,BELONGS_TO
330500,330523,CONTAINS
330600,330000,BELONGS_TO
330000,330600,CONTAINS
330602,330600,BELONGS_TO
330600,330602,CONTAINS
330603,330600,BELONGS_TO
330600,330603,CONTAINS
330604,330600,BELONGS_TO
330600,330604,CONTAINS
330624,330600,BELONGS_TO
330600,330624,CONTAINS
330681,330600,BELONGS_TO
330600,330681,CONTAINS
330683,330600,BELONGS_TO
330600,330683,CONTAINS
330700,330000,BELONGS_TO
330000,330700,CONTAINS
330702,330700,BELONGS_TO
330700,330702,CONTAINS
330703,330700,BELONGS_TO
330700,330703,CONTAINS
330723,330700,BELONGS_TO
330700,330723,CONTAINS
330726,330700,BELONGS_TO
330700,330726,CONTAINS
330727,330700,BELONGS_TO
330700,330727,CONTAINS
330781,330700,BELONGS_TO
330700,330781,CONTAINS
330782,330700,BELONGS_TO
330700,330782,CONTAINS
330783,330700,BELONGS_TO
330700,330783,CONTAINS
330784,330700,BELONGS_TO
330700,330784,CONTAINS
330800,330000,BELONGS_TO
330000,330800,CONTAINS
330802,330800,BELONGS_TO
330800,330802,CONTAINS
330803,330800,BELONGS_TO
330800,330803,CONTAINS
330822,330800,BELONGS_TO
330800,330822,CONTAINS
330824,330800,BELONGS_TO
330800,330824,CONTAINS
330825,330800,BELONGS_TO
330800,330825,CONTAINS
330881,330800,BELONGS_TO
330800,330881,CONTAINS
330900,330000,BELONGS_TO
330000,330900,CONTAINS
330902,330900,BELONGS_TO
330900,330902,CONTAINS
330903,330900,BELONGS_TO
330900,330903,CONTAINS
330921,330900,BELONGS_TO
330900,330921,CONTAINS
330922,330900,BELONGS_TO
330900,330922,CONTAINS
331000,330000,BELONGS_TO
330000,331000,CONTAINS
331002,331000,BELONGS_TO
331000,331002,CONTAINS
331003,331000,BELONGS_TO
331000,331003,CONTAINS
331004,331000,BELONGS_TO
331000,331004,CONTAINS
331022,331000,BELONGS_TO
331000,331022,CONTAINS
331023,331000,BELONGS_TO
331000,331023,CONTAINS
331024,331000,BELONGS_TO
331000,331024,CONTAINS
331081,331000,BELONGS_TO
331000,331081,CONTAINS
