START_ID,END_ID,TYPE
center_4457,330225,LOCATED_AT
center_4458,330212,LOCATED_AT
center_4459,330212,LOCATED_AT
center_4460,330205,LOCATED_AT
center_4461,330206,LOCATED_AT
center_4462,330205,LOCATED_AT
center_4463,330212,LOCATED_AT
center_4464,330213,LOCATED_AT
center_4465,330205,LOCATED_AT
center_4466,330212,LOCATED_AT
center_4467,330203,LOCATED_AT
center_4468,330205,LOCATED_AT
center_4469,330205,LOCATED_AT
center_4470,330203,LOCATED_AT
center_4471,330212,LOCATED_AT
center_4472,330327,LOCATED_AT
center_4473,330326,LOCATED_AT
center_4474,330304,LOCATED_AT
center_4475,330300,LOCATED_AT
center_4476,330304,LOCATED_AT
center_4477,330300,LOCATED_AT
center_4478,330300,LOCATED_AT
center_4479,330324,LOCATED_AT
center_4480,330302,LOCATED_AT
center_4481,330304,LOCATED_AT
center_4482,330304,LOCATED_AT
center_4483,330300,LOCATED_AT
center_4484,330300,LOCATED_AT
center_4485,330300,LOCATED_AT
center_4486,330300,LOCATED_AT
center_4487,330326,LOCATED_AT
center_4488,330302,LOCATED_AT
center_4489,330329,LOCATED_AT
center_4490,330300,LOCATED_AT
center_4491,330300,LOCATED_AT
center_4492,330300,LOCATED_AT
center_4493,310107,LOCATED_AT
center_4494,330326,LOCATED_AT
center_4495,330304,LOCATED_AT
center_4496,330300,LOCATED_AT
center_4497,330300,LOCATED_AT
center_4498,330327,LOCATED_AT
center_4499,330327,LOCATED_AT
center_4500,330326,LOCATED_AT
center_4501,330300,LOCATED_AT
center_4502,320115,LOCATED_AT
center_4503,330300,LOCATED_AT
center_4504,330327,LOCATED_AT
center_4505,330327,LOCATED_AT
center_4506,330327,LOCATED_AT
center_4507,330327,LOCATED_AT
center_4508,330302,LOCATED_AT
center_4509,330327,LOCATED_AT
center_4510,330300,LOCATED_AT
center_4511,330300,LOCATED_AT
center_4512,330327,LOCATED_AT
center_4513,330327,LOCATED_AT
center_4514,330327,LOCATED_AT
center_4515,330300,LOCATED_AT
center_4516,330327,LOCATED_AT
center_4517,330104,LOCATED_AT
center_4518,330100,LOCATED_AT
center_4519,330108,LOCATED_AT
center_4520,330103,LOCATED_AT
center_4521,330102,LOCATED_AT
center_4522,330106,LOCATED_AT
center_4523,330102,LOCATED_AT
center_4524,330112,LOCATED_AT
center_4525,330112,LOCATED_AT
center_4526,360111,LOCATED_AT
center_4527,330108,LOCATED_AT
center_4528,330111,LOCATED_AT
center_4529,330109,LOCATED_AT
center_4530,330109,LOCATED_AT
center_4531,330109,LOCATED_AT
center_4532,330106,LOCATED_AT
center_4533,330105,LOCATED_AT
center_4534,330112,LOCATED_AT
center_4535,330122,LOCATED_AT
center_4536,330102,LOCATED_AT
center_4537,330111,LOCATED_AT
center_4538,330103,LOCATED_AT
center_4539,330104,LOCATED_AT
center_4540,330103,LOCATED_AT
center_4541,445202,LOCATED_AT
center_4542,330104,LOCATED_AT
center_4543,445203,LOCATED_AT
center_4544,445203,LOCATED_AT
center_4545,445202,LOCATED_AT
center_4546,445202,LOCATED_AT
center_4547,445202,LOCATED_AT
center_4548,445202,LOCATED_AT
center_4549,445202,LOCATED_AT
center_4550,445202,LOCATED_AT
center_4551,510107,LOCATED_AT
center_4552,320507,LOCATED_AT
center_4553,440402,LOCATED_AT
center_4554,445203,LOCATED_AT
center_4555,445202,LOCATED_AT
center_4556,445224,LOCATED_AT
center_4557,445202,LOCATED_AT
center_4558,445200,LOCATED_AT
center_4559,445200,LOCATED_AT
center_4560,445200,LOCATED_AT
center_4561,445200,LOCATED_AT
center_4562,445200,LOCATED_AT
center_4563,445200,LOCATED_AT
center_4564,110101,LOCATED_AT
center_4565,445122,LOCATED_AT
center_4566,445102,LOCATED_AT
center_4567,445122,LOCATED_AT
center_4568,445102,LOCATED_AT
center_4569,441803,LOCATED_AT
center_4570,441802,LOCATED_AT
center_4571,441800,LOCATED_AT
center_4572,441802,LOCATED_AT
center_4573,441802,LOCATED_AT
center_4574,441802,LOCATED_AT
center_4575,441802,LOCATED_AT
center_4576,441800,LOCATED_AT
center_4577,441803,LOCATED_AT
center_4578,441802,LOCATED_AT
center_4579,441802,LOCATED_AT
center_4580,441802,LOCATED_AT
center_4581,441224,LOCATED_AT
center_4582,441202,LOCATED_AT
center_4583,441202,LOCATED_AT
center_4584,441202,LOCATED_AT
center_4585,441202,LOCATED_AT
center_4586,441200,LOCATED_AT
center_4587,441202,LOCATED_AT
center_4588,441204,LOCATED_AT
center_4589,441202,LOCATED_AT
center_4590,441226,LOCATED_AT
center_4591,441224,LOCATED_AT
center_4592,441202,LOCATED_AT
center_4593,441203,LOCATED_AT
center_4594,441202,LOCATED_AT
center_4595,441202,LOCATED_AT
center_4596,330110,LOCATED_AT
center_4597,440902,LOCATED_AT
center_4598,440902,LOCATED_AT
center_4599,440904,LOCATED_AT
center_4600,440902,LOCATED_AT
center_4601,440902,LOCATED_AT
center_4602,440900,LOCATED_AT
center_4603,440904,LOCATED_AT
center_4604,440902,LOCATED_AT
center_4605,440900,LOCATED_AT
center_4606,440902,LOCATED_AT
center_4607,440902,LOCATED_AT
center_4608,440902,LOCATED_AT
center_4609,440902,LOCATED_AT
center_4610,440902,LOCATED_AT
center_4611,440900,LOCATED_AT
center_4612,440900,LOCATED_AT
center_4613,440900,LOCATED_AT
center_4614,440900,LOCATED_AT
center_4615,440900,LOCATED_AT
center_4616,440902,LOCATED_AT
center_4617,440900,LOCATED_AT
center_4618,440902,LOCATED_AT
center_4619,440803,LOCATED_AT
center_4620,440803,LOCATED_AT
center_4621,440800,LOCATED_AT
center_4622,440800,LOCATED_AT
center_4623,440802,LOCATED_AT
center_4624,440800,LOCATED_AT
center_4625,440800,LOCATED_AT
center_4626,440802,LOCATED_AT
center_4627,440802,LOCATED_AT
center_4628,440802,LOCATED_AT
center_4629,440811,LOCATED_AT
center_4630,440803,LOCATED_AT
center_4631,440900,LOCATED_AT
center_4632,440904,LOCATED_AT
center_4633,440902,LOCATED_AT
center_4634,440800,LOCATED_AT
center_4635,440802,LOCATED_AT
center_4636,440811,LOCATED_AT
center_4637,440803,LOCATED_AT
center_4638,440803,LOCATED_AT
center_4639,440803,LOCATED_AT
center_4640,440802,LOCATED_AT
center_4641,440802,LOCATED_AT
center_4642,441700,LOCATED_AT
center_4643,441702,LOCATED_AT
center_4644,441702,LOCATED_AT
center_4645,441702,LOCATED_AT
center_4646,441700,LOCATED_AT
center_4647,441702,LOCATED_AT
center_4648,441702,LOCATED_AT
center_4649,441702,LOCATED_AT
center_4650,441702,LOCATED_AT
center_4651,440703,LOCATED_AT
center_4652,440703,LOCATED_AT
center_4653,440705,LOCATED_AT
center_4654,440705,LOCATED_AT
center_4655,440703,LOCATED_AT
center_4656,440703,LOCATED_AT
center_4657,440703,LOCATED_AT
center_4658,440700,LOCATED_AT
center_4659,440700,LOCATED_AT
center_4660,440700,LOCATED_AT
center_4661,440700,LOCATED_AT
center_4662,440700,LOCATED_AT
center_4663,440705,LOCATED_AT
center_4664,440705,LOCATED_AT
center_4665,440705,LOCATED_AT
center_4666,440703,LOCATED_AT
center_4667,440703,LOCATED_AT
center_4668,442000,LOCATED_AT
center_4669,442000,LOCATED_AT
center_4670,110114,LOCATED_AT
center_4671,150102,LOCATED_AT
center_4672,440402,LOCATED_AT
center_4673,442000,LOCATED_AT
center_4674,330108,LOCATED_AT
center_4675,442000,LOCATED_AT
center_4676,442000,LOCATED_AT
center_4677,442000,LOCATED_AT
center_4678,442000,LOCATED_AT
center_4679,442000,LOCATED_AT
center_4680,442000,LOCATED_AT
center_4681,442000,LOCATED_AT
center_4682,330103,LOCATED_AT
center_4683,330112,LOCATED_AT
center_4684,330109,LOCATED_AT
center_4685,330111,LOCATED_AT
center_4686,330103,LOCATED_AT
center_4687,330106,LOCATED_AT
center_4688,330108,LOCATED_AT
center_4689,330102,LOCATED_AT
center_4690,442000,LOCATED_AT
center_4691,330104,LOCATED_AT
center_4692,442000,LOCATED_AT
center_4693,442000,LOCATED_AT
center_4694,441500,LOCATED_AT
center_4695,330103,LOCATED_AT
center_4696,140302,LOCATED_AT
center_4697,441521,LOCATED_AT
center_4698,441523,LOCATED_AT
center_4699,441523,LOCATED_AT
center_4700,441523,LOCATED_AT
center_4701,140302,LOCATED_AT
center_4702,441523,LOCATED_AT
center_4703,441521,LOCATED_AT
center_4704,330110,LOCATED_AT
center_4705,330105,LOCATED_AT
center_4706,330104,LOCATED_AT
center_4707,330104,LOCATED_AT
center_4708,441500,LOCATED_AT
center_4709,441300,LOCATED_AT
center_4710,441302,LOCATED_AT
center_4711,441302,LOCATED_AT
center_4712,441300,LOCATED_AT
center_4713,441302,LOCATED_AT
center_4714,441302,LOCATED_AT
center_4715,330205,LOCATED_AT
center_4716,441322,LOCATED_AT
center_4717,441322,LOCATED_AT
center_4718,441322,LOCATED_AT
center_4719,441322,LOCATED_AT
center_4720,441300,LOCATED_AT
center_4721,441323,LOCATED_AT
center_4722,441323,LOCATED_AT
center_4723,441323,LOCATED_AT
center_4724,441302,LOCATED_AT
center_4725,441302,LOCATED_AT
center_4726,441302,LOCATED_AT
center_4727,441302,LOCATED_AT
center_4728,441302,LOCATED_AT
center_4729,441302,LOCATED_AT
center_4730,441302,LOCATED_AT
center_4731,441302,LOCATED_AT
center_4732,441302,LOCATED_AT
center_4733,441302,LOCATED_AT
center_4734,441300,LOCATED_AT
center_4735,441303,LOCATED_AT
center_4736,441302,LOCATED_AT
center_4737,441302,LOCATED_AT
center_4738,441424,LOCATED_AT
center_4739,441427,LOCATED_AT
center_4740,441403,LOCATED_AT
center_4741,441402,LOCATED_AT
center_4742,441403,LOCATED_AT
center_4743,441424,LOCATED_AT
center_4744,441403,LOCATED_AT
center_4745,441402,LOCATED_AT
center_4746,441402,LOCATED_AT
center_4747,441402,LOCATED_AT
center_4748,441624,LOCATED_AT
center_4749,441625,LOCATED_AT
center_4750,441602,LOCATED_AT
center_4751,441622,LOCATED_AT
center_4752,441602,LOCATED_AT
center_4753,441621,LOCATED_AT
center_4754,441602,LOCATED_AT
center_4755,441602,LOCATED_AT
center_4756,441602,LOCATED_AT
center_4757,441602,LOCATED_AT
center_4758,441602,LOCATED_AT
center_4759,440203,LOCATED_AT
center_4760,440203,LOCATED_AT
center_4761,440203,LOCATED_AT
center_4762,440203,LOCATED_AT
center_4763,440204,LOCATED_AT
center_4764,440204,LOCATED_AT
center_4765,440204,LOCATED_AT
center_4766,440204,LOCATED_AT
center_4767,440604,LOCATED_AT
center_4768,440606,LOCATED_AT
center_4769,440607,LOCATED_AT
center_4770,440608,LOCATED_AT
center_4771,440604,LOCATED_AT
center_4772,440604,LOCATED_AT
center_4773,440604,LOCATED_AT
center_4774,440604,LOCATED_AT
center_4775,440605,LOCATED_AT
center_4776,440606,LOCATED_AT
center_4777,440604,LOCATED_AT
center_4778,440507,LOCATED_AT
center_4779,440513,LOCATED_AT
center_4780,440513,LOCATED_AT
center_4781,440512,LOCATED_AT
center_4782,440507,LOCATED_AT
center_4783,440511,LOCATED_AT
center_4784,440512,LOCATED_AT
center_4785,440513,LOCATED_AT
center_4786,440523,LOCATED_AT
center_4787,440608,LOCATED_AT
center_4788,440607,LOCATED_AT
center_4789,440606,LOCATED_AT
center_4790,440606,LOCATED_AT
center_4791,440606,LOCATED_AT
center_4792,440606,LOCATED_AT
center_4793,440605,LOCATED_AT
center_4794,440605,LOCATED_AT
center_4795,440605,LOCATED_AT
center_4796,440605,LOCATED_AT
center_4797,440604,LOCATED_AT
center_4798,440604,LOCATED_AT
center_4799,440604,LOCATED_AT
center_4800,440604,LOCATED_AT
center_4801,440604,LOCATED_AT
center_4802,440604,LOCATED_AT
center_4803,440507,LOCATED_AT
center_4804,440513,LOCATED_AT
center_4805,440507,LOCATED_AT
center_4806,440511,LOCATED_AT
center_4807,440513,LOCATED_AT
center_4808,440513,LOCATED_AT
center_4809,440511,LOCATED_AT
center_4810,440514,LOCATED_AT
center_4811,440507,LOCATED_AT
center_4812,440507,LOCATED_AT
center_4813,440511,LOCATED_AT
center_4814,440515,LOCATED_AT
center_4815,440515,LOCATED_AT
center_4816,440507,LOCATED_AT
center_4817,440507,LOCATED_AT
center_4818,440507,LOCATED_AT
center_4819,440507,LOCATED_AT
center_4820,440507,LOCATED_AT
center_4821,440512,LOCATED_AT
center_4822,440514,LOCATED_AT
center_4823,440402,LOCATED_AT
center_4824,440402,LOCATED_AT
center_4825,320500,LOCATED_AT
center_4826,330105,LOCATED_AT
center_4827,440402,LOCATED_AT
center_4828,420203,LOCATED_AT
center_4829,440402,LOCATED_AT
center_4830,440402,LOCATED_AT
center_4831,440402,LOCATED_AT
center_4832,440402,LOCATED_AT
center_4833,440402,LOCATED_AT
center_4834,440402,LOCATED_AT
center_4835,440306,LOCATED_AT
center_4836,440307,LOCATED_AT
center_4837,440303,LOCATED_AT
center_4838,441900,LOCATED_AT
center_4839,441900,LOCATED_AT
center_4840,441900,LOCATED_AT
center_4841,441900,LOCATED_AT
center_4842,441900,LOCATED_AT
center_4843,441900,LOCATED_AT
center_4844,440106,LOCATED_AT
center_4845,110101,LOCATED_AT
center_4846,441900,LOCATED_AT
center_4847,441900,LOCATED_AT
center_4848,441900,LOCATED_AT
center_4849,441900,LOCATED_AT
center_4850,110101,LOCATED_AT
center_4851,110101,LOCATED_AT
center_4852,441900,LOCATED_AT
center_4853,441900,LOCATED_AT
center_4854,441900,LOCATED_AT
center_4855,441900,LOCATED_AT
center_4856,441900,LOCATED_AT
center_4857,441900,LOCATED_AT
center_4858,110101,LOCATED_AT
center_4859,441900,LOCATED_AT
center_4860,370826,LOCATED_AT
center_4861,110101,LOCATED_AT
center_4862,441900,LOCATED_AT
center_4863,441900,LOCATED_AT
center_4864,441900,LOCATED_AT
center_4865,441900,LOCATED_AT
center_4866,441900,LOCATED_AT
center_4867,441900,LOCATED_AT
center_4868,441900,LOCATED_AT
center_4869,441900,LOCATED_AT
center_4870,441900,LOCATED_AT
center_4871,441900,LOCATED_AT
center_4872,360424,LOCATED_AT
center_4873,360313,LOCATED_AT
center_4874,441900,LOCATED_AT
center_4875,441900,LOCATED_AT
center_4876,441900,LOCATED_AT
center_4877,441900,LOCATED_AT
center_4878,441900,LOCATED_AT
center_4879,441900,LOCATED_AT
center_4880,441900,LOCATED_AT
center_4881,441900,LOCATED_AT
center_4882,410105,LOCATED_AT
center_4883,320106,LOCATED_AT
center_4884,320506,LOCATED_AT
center_4885,320505,LOCATED_AT
center_4886,320500,LOCATED_AT
center_4887,320508,LOCATED_AT
center_4888,320500,LOCATED_AT
center_4889,320500,LOCATED_AT
center_4890,320500,LOCATED_AT
center_4891,320500,LOCATED_AT
center_4892,320500,LOCATED_AT
center_4893,321323,LOCATED_AT
center_4894,321323,LOCATED_AT
center_4895,321311,LOCATED_AT
center_4896,321302,LOCATED_AT
center_4897,321311,LOCATED_AT
center_4898,321324,LOCATED_AT
center_4899,321323,LOCATED_AT
center_4900,321322,LOCATED_AT
center_4901,321322,LOCATED_AT
center_4902,321322,LOCATED_AT
center_4903,321302,LOCATED_AT
center_4904,321302,LOCATED_AT
center_4905,341524,LOCATED_AT
center_4906,321302,LOCATED_AT
center_4907,321200,LOCATED_AT
center_4908,320200,LOCATED_AT
center_4909,321200,LOCATED_AT
center_4910,321200,LOCATED_AT
center_4911,321202,LOCATED_AT
center_4912,321200,LOCATED_AT
center_4913,321202,LOCATED_AT
center_4914,321200,LOCATED_AT
center_4915,321204,LOCATED_AT
center_4916,321202,LOCATED_AT
center_4917,321203,LOCATED_AT
center_4918,321202,LOCATED_AT
center_4919,321100,LOCATED_AT
center_4920,321100,LOCATED_AT
center_4921,321102,LOCATED_AT
center_4922,321111,LOCATED_AT
center_4923,321102,LOCATED_AT
center_4924,321102,LOCATED_AT
center_4925,321111,LOCATED_AT
center_4926,321102,LOCATED_AT
center_4927,321102,LOCATED_AT
center_4928,321100,LOCATED_AT
center_4929,321111,LOCATED_AT
center_4930,321111,LOCATED_AT
center_4931,321102,LOCATED_AT
center_4932,321002,LOCATED_AT
center_4933,321002,LOCATED_AT
center_4934,321003,LOCATED_AT
center_4935,321000,LOCATED_AT
center_4936,321023,LOCATED_AT
center_4937,321000,LOCATED_AT
center_4938,321023,LOCATED_AT
center_4939,321002,LOCATED_AT
center_4940,321002,LOCATED_AT
center_4941,321002,LOCATED_AT
center_4942,321002,LOCATED_AT
center_4943,321003,LOCATED_AT
center_4944,350211,LOCATED_AT
center_4945,320507,LOCATED_AT
center_4946,320925,LOCATED_AT
center_4947,320925,LOCATED_AT
center_4948,320904,LOCATED_AT
center_4949,320902,LOCATED_AT
center_4950,320923,LOCATED_AT
center_4951,320924,LOCATED_AT
center_4952,320902,LOCATED_AT
center_4953,320904,LOCATED_AT
center_4954,320903,LOCATED_AT
center_4955,320903,LOCATED_AT
center_4956,350104,LOCATED_AT
center_4957,320813,LOCATED_AT
center_4958,320803,LOCATED_AT
center_4959,320830,LOCATED_AT
center_4960,320813,LOCATED_AT
center_4961,320800,LOCATED_AT
center_4962,320800,LOCATED_AT
center_4963,320804,LOCATED_AT
center_4964,320804,LOCATED_AT
center_4965,320803,LOCATED_AT
center_4966,320812,LOCATED_AT
center_4967,320826,LOCATED_AT
center_4968,320804,LOCATED_AT
center_4969,320812,LOCATED_AT
center_4970,211204,LOCATED_AT
center_4971,320723,LOCATED_AT
center_4972,320700,LOCATED_AT
center_4973,210902,LOCATED_AT
center_4974,320700,LOCATED_AT
center_4975,210902,LOCATED_AT
center_4976,210902,LOCATED_AT
center_4977,320722,LOCATED_AT
center_4978,320724,LOCATED_AT
center_4979,320703,LOCATED_AT
center_4980,320723,LOCATED_AT
center_4981,320724,LOCATED_AT
center_4982,320723,LOCATED_AT
center_4983,210902,LOCATED_AT
center_4984,210902,LOCATED_AT
center_4985,210902,LOCATED_AT
center_4986,320600,LOCATED_AT
center_4987,320602,LOCATED_AT
center_4988,320600,LOCATED_AT
center_4989,320611,LOCATED_AT
center_4990,320600,LOCATED_AT
center_4991,320600,LOCATED_AT
center_4992,320623,LOCATED_AT
center_4993,320602,LOCATED_AT
center_4994,320602,LOCATED_AT
center_4995,110112,LOCATED_AT
center_4996,320602,LOCATED_AT
center_4997,310117,LOCATED_AT
center_4998,110105,LOCATED_AT
center_4999,330109,LOCATED_AT
center_5000,440106,LOCATED_AT
center_5001,310109,LOCATED_AT
center_5002,230103,LOCATED_AT
center_5003,330108,LOCATED_AT
center_5004,330111,LOCATED_AT
center_5005,330212,LOCATED_AT
center_5006,441900,LOCATED_AT
center_5007,330103,LOCATED_AT
center_5008,330102,LOCATED_AT
center_5009,330105,LOCATED_AT
center_5010,330103,LOCATED_AT
center_5011,330106,LOCATED_AT
center_5012,330102,LOCATED_AT
center_5013,330102,LOCATED_AT
center_5014,330105,LOCATED_AT
center_5015,330102,LOCATED_AT
center_5016,330104,LOCATED_AT
center_5017,330104,LOCATED_AT
center_5018,330102,LOCATED_AT
center_5019,440307,LOCATED_AT
center_5020,350104,LOCATED_AT
center_5021,440105,LOCATED_AT
center_5022,440304,LOCATED_AT
center_5023,710000,LOCATED_AT
center_5024,441900,LOCATED_AT
center_5025,441900,LOCATED_AT
center_5026,320500,LOCATED_AT
center_5027,310118,LOCATED_AT
center_5028,371302,LOCATED_AT
center_5029,320213,LOCATED_AT
center_5030,370112,LOCATED_AT
center_5031,110113,LOCATED_AT
center_5032,330105,LOCATED_AT
center_5033,320500,LOCATED_AT
center_5034,320500,LOCATED_AT
center_5035,320507,LOCATED_AT
center_5036,320500,LOCATED_AT
center_5037,320500,LOCATED_AT
center_5038,320500,LOCATED_AT
center_5039,320500,LOCATED_AT
center_5040,320200,LOCATED_AT
center_5041,320500,LOCATED_AT
center_5042,320506,LOCATED_AT
center_5043,320500,LOCATED_AT
center_5044,320500,LOCATED_AT
center_5045,320500,LOCATED_AT
center_5046,320500,LOCATED_AT
center_5047,320500,LOCATED_AT
center_5048,320500,LOCATED_AT
center_5049,320500,LOCATED_AT
center_5050,320500,LOCATED_AT
center_5051,320412,LOCATED_AT
center_5052,320402,LOCATED_AT
center_5053,320105,LOCATED_AT
center_5054,320412,LOCATED_AT
center_5055,320404,LOCATED_AT
center_5056,320402,LOCATED_AT
center_5057,320411,LOCATED_AT
center_5058,320411,LOCATED_AT
center_5059,320412,LOCATED_AT
center_5060,320412,LOCATED_AT
center_5061,320106,LOCATED_AT
center_5062,320402,LOCATED_AT
center_5063,320412,LOCATED_AT
center_5064,320413,LOCATED_AT
center_5065,320400,LOCATED_AT
center_5066,320402,LOCATED_AT
center_5067,320402,LOCATED_AT
center_5068,310105,LOCATED_AT
center_5069,110105,LOCATED_AT
center_5070,310107,LOCATED_AT
center_5071,430103,LOCATED_AT
center_5072,440104,LOCATED_AT
center_5073,110106,LOCATED_AT
center_5074,320303,LOCATED_AT
center_5075,320106,LOCATED_AT
center_5076,320305,LOCATED_AT
center_5077,320300,LOCATED_AT
center_5078,320300,LOCATED_AT
center_5079,320300,LOCATED_AT
center_5080,320300,LOCATED_AT
center_5081,320300,LOCATED_AT
center_5082,320322,LOCATED_AT
center_5083,320322,LOCATED_AT
center_5084,320311,LOCATED_AT
center_5085,320322,LOCATED_AT
center_5086,320322,LOCATED_AT
center_5087,320324,LOCATED_AT
center_5088,320324,LOCATED_AT
center_5089,320311,LOCATED_AT
center_5090,320311,LOCATED_AT
center_5091,320311,LOCATED_AT
center_5092,320106,LOCATED_AT
center_5093,440104,LOCATED_AT
center_5094,440104,LOCATED_AT
center_5095,440106,LOCATED_AT
center_5096,320206,LOCATED_AT
center_5097,320200,LOCATED_AT
center_5098,320213,LOCATED_AT
center_5099,320213,LOCATED_AT
center_5100,320205,LOCATED_AT
center_5101,320200,LOCATED_AT
center_5102,320213,LOCATED_AT
center_5103,320211,LOCATED_AT
center_5104,320213,LOCATED_AT
center_5105,320214,LOCATED_AT
center_5106,640106,LOCATED_AT
center_5107,420106,LOCATED_AT
center_5108,320115,LOCATED_AT
center_5109,320113,LOCATED_AT
center_5110,320105,LOCATED_AT
center_5111,320102,LOCATED_AT
center_5112,320111,LOCATED_AT
center_5113,420111,LOCATED_AT
center_5114,320104,LOCATED_AT
center_5115,320105,LOCATED_AT
center_5116,310106,LOCATED_AT
center_5117,310117,LOCATED_AT
center_5118,320106,LOCATED_AT
center_5119,320106,LOCATED_AT
center_5120,320104,LOCATED_AT
center_5121,320104,LOCATED_AT
center_5122,320105,LOCATED_AT
center_5123,320100,LOCATED_AT
center_5124,320104,LOCATED_AT
center_5125,320105,LOCATED_AT
center_5126,320105,LOCATED_AT
center_5127,320114,LOCATED_AT
center_5128,320115,LOCATED_AT
center_5129,320102,LOCATED_AT
center_5130,320102,LOCATED_AT
center_5131,320102,LOCATED_AT
center_5132,320104,LOCATED_AT
center_5133,320104,LOCATED_AT
center_5134,320115,LOCATED_AT
center_5135,320102,LOCATED_AT
center_5136,320102,LOCATED_AT
center_5137,320102,LOCATED_AT
center_5138,320105,LOCATED_AT
center_5139,320105,LOCATED_AT
center_5140,320105,LOCATED_AT
center_5141,320105,LOCATED_AT
center_5142,320115,LOCATED_AT
center_5143,310151,LOCATED_AT
center_5144,230404,LOCATED_AT
center_5145,330102,LOCATED_AT
center_5146,310106,LOCATED_AT
center_5147,450107,LOCATED_AT
center_5148,440105,LOCATED_AT
center_5149,120116,LOCATED_AT
center_5150,610104,LOCATED_AT
center_5151,310107,LOCATED_AT
center_5152,230404,LOCATED_AT
center_5153,441302,LOCATED_AT
center_5154,310106,LOCATED_AT
center_5155,150602,LOCATED_AT
center_5156,120101,LOCATED_AT
center_5157,110106,LOCATED_AT
center_5158,320105,LOCATED_AT
center_5159,440304,LOCATED_AT
center_5160,110105,LOCATED_AT
center_5161,500106,LOCATED_AT
center_5162,110108,LOCATED_AT
center_5163,310115,LOCATED_AT
center_5164,430102,LOCATED_AT
center_5165,370200,LOCATED_AT
center_5166,320105,LOCATED_AT
center_5167,210202,LOCATED_AT
center_5168,710000,LOCATED_AT
center_5169,710000,LOCATED_AT
center_5170,370211,LOCATED_AT
center_5171,370211,LOCATED_AT
center_5172,370211,LOCATED_AT
center_5173,320500,LOCATED_AT
center_5174,320500,LOCATED_AT
center_5175,320500,LOCATED_AT
center_5176,110111,LOCATED_AT
center_5177,410104,LOCATED_AT
center_5178,440307,LOCATED_AT
center_5179,410103,LOCATED_AT
center_5180,410105,LOCATED_AT
center_5181,110105,LOCATED_AT
center_5182,410102,LOCATED_AT
center_5183,370200,LOCATED_AT
center_5184,370112,LOCATED_AT
center_5185,440303,LOCATED_AT
center_5186,440309,LOCATED_AT
center_5187,440303,LOCATED_AT
center_5188,440306,LOCATED_AT
center_5189,440306,LOCATED_AT
center_5190,440306,LOCATED_AT
center_5191,230404,LOCATED_AT
center_5192,440311,LOCATED_AT
center_5193,440104,LOCATED_AT
center_5194,440304,LOCATED_AT
center_5195,440304,LOCATED_AT
center_5196,440304,LOCATED_AT
center_5197,440304,LOCATED_AT
center_5198,440307,LOCATED_AT
center_5199,440304,LOCATED_AT
center_5200,440307,LOCATED_AT
center_5201,440307,LOCATED_AT
center_5202,440307,LOCATED_AT
center_5203,440307,LOCATED_AT
center_5204,440307,LOCATED_AT
center_5205,230404,LOCATED_AT
center_5206,440307,LOCATED_AT
center_5207,440310,LOCATED_AT
center_5208,440304,LOCATED_AT
center_5209,440307,LOCATED_AT
center_5210,440306,LOCATED_AT
center_5211,440303,LOCATED_AT
center_5212,440306,LOCATED_AT
center_5213,440307,LOCATED_AT
center_5214,440307,LOCATED_AT
center_5215,440307,LOCATED_AT
center_5216,440304,LOCATED_AT
center_5217,440304,LOCATED_AT
center_5218,440311,LOCATED_AT
center_5219,440306,LOCATED_AT
center_5220,230404,LOCATED_AT
center_5221,440311,LOCATED_AT
center_5222,230404,LOCATED_AT
center_5223,440304,LOCATED_AT
center_5224,440308,LOCATED_AT
center_5225,440307,LOCATED_AT
center_5226,440307,LOCATED_AT
center_5227,440307,LOCATED_AT
center_5228,440307,LOCATED_AT
center_5229,440306,LOCATED_AT
center_5230,440304,LOCATED_AT
center_5231,440306,LOCATED_AT
center_5232,440307,LOCATED_AT
center_5233,440304,LOCATED_AT
center_5234,440307,LOCATED_AT
center_5235,440307,LOCATED_AT
center_5236,440306,LOCATED_AT
center_5237,440307,LOCATED_AT
center_5238,440307,LOCATED_AT
center_5239,230404,LOCATED_AT
center_5240,230404,LOCATED_AT
center_5241,230404,LOCATED_AT
center_5242,440304,LOCATED_AT
center_5243,440307,LOCATED_AT
center_5244,440304,LOCATED_AT
center_5245,440307,LOCATED_AT
center_5246,440307,LOCATED_AT
center_5247,440307,LOCATED_AT
center_5248,440306,LOCATED_AT
center_5249,360730,LOCATED_AT
center_5250,440304,LOCATED_AT
center_5251,440311,LOCATED_AT
center_5252,440304,LOCATED_AT
center_5253,440306,LOCATED_AT
center_5254,440304,LOCATED_AT
center_5255,440309,LOCATED_AT
center_5256,440311,LOCATED_AT
center_5257,440304,LOCATED_AT
center_5258,440306,LOCATED_AT
center_5259,230404,LOCATED_AT
center_5260,440307,LOCATED_AT
center_5261,440309,LOCATED_AT
center_5262,440306,LOCATED_AT
center_5263,440307,LOCATED_AT
center_5264,440311,LOCATED_AT
center_5265,440306,LOCATED_AT
center_5266,440306,LOCATED_AT
center_5267,120102,LOCATED_AT
center_5268,230506,LOCATED_AT
center_5269,310109,LOCATED_AT
center_5270,310104,LOCATED_AT
center_5271,310109,LOCATED_AT
center_5272,310107,LOCATED_AT
center_5273,330502,LOCATED_AT
center_5274,330103,LOCATED_AT
center_5275,520102,LOCATED_AT
center_5276,520102,LOCATED_AT
center_5277,520102,LOCATED_AT
center_5278,440404,LOCATED_AT
