:START_ID,:END_ID,:TYPE
expert_820,500109,LOCATED_AT
expert_821,440100,LOCATED_AT
expert_822,510100,LOCATED_AT
expert_823,510100,LOCATED_AT
expert_824,510100,LOCATED_AT
expert_825,510100,LOCATED_AT
expert_826,510100,LOCATED_AT
expert_827,510100,LOCATED_AT
expert_828,510100,LOCATED_AT
expert_829,430900,LOCATED_AT
expert_830,430900,LOCATED_AT
expert_831,340100,LOCATED_AT
expert_832,340100,LOCATED_AT
expert_833,340100,LOCATED_AT
expert_834,340100,LOCATED_AT
expert_835,340100,LOCATED_AT
expert_836,340100,LOCATED_AT
expert_837,110102,LOCATED_AT
expert_838,110102,LOCATED_AT
expert_839,110102,LOCATED_AT
expert_840,110102,LOCATED_AT
expert_841,110102,LOCATED_AT
expert_842,110102,LOCATED_AT
expert_843,110102,LOCATED_AT
expert_844,110102,LOCATED_AT
expert_845,110102,LOCATED_AT
expert_846,110102,LOCATED_AT
expert_847,510100,LOCATED_AT
expert_848,510100,LOCATED_AT
expert_849,440300,LOCATED_AT
expert_850,440300,LOCATED_AT
expert_851,310107,LOCATED_AT
expert_852,440402,LOCATED_AT
expert_853,440402,LOCATED_AT
expert_854,141000,LOCATED_AT
expert_855,430100,LOCATED_AT
expert_856,430100,LOCATED_AT
expert_857,430100,LOCATED_AT
expert_858,430100,LOCATED_AT
expert_859,430100,LOCATED_AT
expert_860,430100,LOCATED_AT
expert_861,430100,LOCATED_AT
expert_862,120105,LOCATED_AT
expert_863,120105,LOCATED_AT
expert_864,430100,LOCATED_AT
expert_865,430100,LOCATED_AT
expert_866,440500,LOCATED_AT
expert_867,430100,LOCATED_AT
expert_868,430100,LOCATED_AT
expert_869,440500,LOCATED_AT
expert_870,510100,LOCATED_AT
expert_871,510100,LOCATED_AT
expert_872,510100,LOCATED_AT
expert_873,510100,LOCATED_AT
expert_874,510100,LOCATED_AT
expert_875,500106,LOCATED_AT
expert_876,440300,LOCATED_AT
expert_877,440300,LOCATED_AT
expert_878,440300,LOCATED_AT
expert_879,320100,LOCATED_AT
expert_880,320100,LOCATED_AT
expert_881,320100,LOCATED_AT
expert_882,320100,LOCATED_AT
expert_883,320100,LOCATED_AT
expert_884,220100,LOCATED_AT
expert_885,220100,LOCATED_AT
expert_886,441302,LOCATED_AT
expert_887,441302,LOCATED_AT
expert_888,441302,LOCATED_AT
expert_889,441302,LOCATED_AT
expert_890,441302,LOCATED_AT
expert_891,441302,LOCATED_AT
expert_892,441302,LOCATED_AT
expert_893,441302,LOCATED_AT
expert_894,440100,LOCATED_AT
expert_895,320500,LOCATED_AT
expert_896,500103,LOCATED_AT
expert_897,500103,LOCATED_AT
expert_898,500103,LOCATED_AT
expert_899,110102,LOCATED_AT
expert_900,110102,LOCATED_AT
expert_901,310104,LOCATED_AT
expert_902,440100,LOCATED_AT
expert_903,510100,LOCATED_AT
expert_904,510100,LOCATED_AT
expert_905,510100,LOCATED_AT
expert_906,510100,LOCATED_AT
expert_907,510100,LOCATED_AT
expert_908,441500,LOCATED_AT
expert_909,340200,LOCATED_AT
expert_910,340200,LOCATED_AT
expert_911,340200,LOCATED_AT
expert_912,340200,LOCATED_AT
expert_913,440300,LOCATED_AT
expert_914,440300,LOCATED_AT
expert_915,440300,LOCATED_AT
expert_916,440100,LOCATED_AT
expert_917,440100,LOCATED_AT
expert_918,440100,LOCATED_AT
expert_919,440100,LOCATED_AT
expert_920,440100,LOCATED_AT
expert_921,440100,LOCATED_AT
expert_922,140311,LOCATED_AT
expert_923,140311,LOCATED_AT
expert_924,140311,LOCATED_AT
expert_925,140311,LOCATED_AT
expert_926,140311,LOCATED_AT
expert_927,610100,LOCATED_AT
expert_928,610100,LOCATED_AT
expert_929,610100,LOCATED_AT
expert_930,610100,LOCATED_AT
expert_931,610100,LOCATED_AT
expert_932,610100,LOCATED_AT
expert_933,460100,LOCATED_AT
expert_934,330500,LOCATED_AT
expert_935,440100,LOCATED_AT
expert_936,330500,LOCATED_AT
expert_937,330500,LOCATED_AT
expert_938,330500,LOCATED_AT
expert_939,330500,LOCATED_AT
expert_940,330500,LOCATED_AT
expert_941,150100,LOCATED_AT
expert_942,110107,LOCATED_AT
expert_943,110107,LOCATED_AT
expert_944,110107,LOCATED_AT
expert_945,110107,LOCATED_AT
expert_946,110107,LOCATED_AT
expert_947,110107,LOCATED_AT
expert_948,110107,LOCATED_AT
expert_949,110107,LOCATED_AT
expert_950,110107,LOCATED_AT
expert_951,120116,LOCATED_AT
expert_952,110107,LOCATED_AT
expert_953,350100,LOCATED_AT
expert_954,350100,LOCATED_AT
expert_955,350100,LOCATED_AT
expert_956,350100,LOCATED_AT
expert_957,350100,LOCATED_AT
expert_958,350100,LOCATED_AT
expert_959,350100,LOCATED_AT
expert_960,350100,LOCATED_AT
expert_961,350100,LOCATED_AT
expert_962,371300,LOCATED_AT
expert_963,310107,LOCATED_AT
expert_964,310107,LOCATED_AT
expert_965,310107,LOCATED_AT
expert_966,310107,LOCATED_AT
expert_967,310107,LOCATED_AT
expert_968,310107,LOCATED_AT
expert_969,310107,LOCATED_AT
expert_970,310107,LOCATED_AT
expert_971,310107,LOCATED_AT
expert_972,310107,LOCATED_AT
expert_973,310107,LOCATED_AT
expert_974,310107,LOCATED_AT
expert_975,310107,LOCATED_AT
expert_976,310107,LOCATED_AT
expert_977,310107,LOCATED_AT
expert_978,310107,LOCATED_AT
expert_979,310107,LOCATED_AT
expert_980,310107,LOCATED_AT
expert_981,310107,LOCATED_AT
expert_982,310107,LOCATED_AT
expert_983,310107,LOCATED_AT
expert_984,310107,LOCATED_AT
expert_985,310107,LOCATED_AT
expert_986,310107,LOCATED_AT
expert_987,310107,LOCATED_AT
expert_988,310107,LOCATED_AT
expert_989,310107,LOCATED_AT
expert_990,310107,LOCATED_AT
expert_991,370200,LOCATED_AT
expert_992,370200,LOCATED_AT
expert_993,370200,LOCATED_AT
expert_994,370200,LOCATED_AT
expert_995,370200,LOCATED_AT
expert_996,370200,LOCATED_AT
expert_997,370200,LOCATED_AT
expert_998,370200,LOCATED_AT
expert_999,370200,LOCATED_AT
expert_1000,410800,LOCATED_AT
expert_1001,440300,LOCATED_AT
expert_1002,440300,LOCATED_AT
expert_1003,520100,LOCATED_AT
expert_1004,410300,LOCATED_AT
expert_1005,110108,LOCATED_AT
expert_1006,110108,LOCATED_AT
expert_1007,440100,LOCATED_AT
expert_1008,110108,LOCATED_AT
expert_1009,110108,LOCATED_AT
expert_1010,510100,LOCATED_AT
expert_1014,110108,LOCATED_AT
expert_1015,610100,LOCATED_AT
expert_1016,150500,LOCATED_AT
expert_1017,220800,LOCATED_AT
expert_1018,220100,LOCATED_AT
expert_1019,220100,LOCATED_AT
expert_1020,220100,LOCATED_AT
expert_1021,230800,LOCATED_AT
expert_1022,230800,LOCATED_AT
expert_1023,230800,LOCATED_AT
expert_1024,230604,LOCATED_AT
expert_1025,230400,LOCATED_AT
expert_1026,211100,LOCATED_AT
expert_1027,210700,LOCATED_AT
expert_1028,320100,LOCATED_AT
expert_1029,320100,LOCATED_AT
expert_1030,330300,LOCATED_AT
expert_1031,330300,LOCATED_AT
expert_1032,330300,LOCATED_AT
expert_1033,330300,LOCATED_AT
expert_1034,330300,LOCATED_AT
expert_1035,440100,LOCATED_AT
expert_1036,440100,LOCATED_AT
expert_1037,330103,LOCATED_AT
expert_1038,330103,LOCATED_AT
expert_1039,330103,LOCATED_AT
expert_1040,330103,LOCATED_AT
expert_1041,330103,LOCATED_AT
expert_1042,330103,LOCATED_AT
expert_1043,330103,LOCATED_AT
expert_1044,330103,LOCATED_AT
expert_1045,330103,LOCATED_AT
expert_1046,330103,LOCATED_AT
expert_1047,330103,LOCATED_AT
expert_1048,441300,LOCATED_AT
expert_1049,441300,LOCATED_AT
expert_1050,440400,LOCATED_AT
expert_1051,321002,LOCATED_AT
expert_1052,350100,LOCATED_AT
expert_1053,350100,LOCATED_AT
expert_1054,350100,LOCATED_AT
expert_1055,350100,LOCATED_AT
expert_1056,350100,LOCATED_AT
expert_1057,350100,LOCATED_AT
expert_1058,320800,LOCATED_AT
expert_1059,320812,LOCATED_AT
expert_1060,210902,LOCATED_AT
expert_1061,110108,LOCATED_AT
expert_1062,310118,LOCATED_AT
expert_1063,440100,LOCATED_AT
expert_1064,110106,LOCATED_AT
expert_1065,110108,LOCATED_AT
expert_1066,110108,LOCATED_AT
expert_1067,110108,LOCATED_AT
expert_1068,110106,LOCATED_AT
expert_1069,110105,LOCATED_AT
expert_1070,110105,LOCATED_AT
expert_1071,110105,LOCATED_AT
expert_1072,310107,LOCATED_AT
expert_1073,430100,LOCATED_AT
expert_1074,310106,LOCATED_AT
expert_1075,110106,LOCATED_AT
expert_1076,110108,LOCATED_AT
expert_1077,440100,LOCATED_AT
expert_1078,110106,LOCATED_AT
expert_1079,320200,LOCATED_AT
expert_1080,320200,LOCATED_AT
expert_1081,310117,LOCATED_AT
expert_1082,310107,LOCATED_AT
expert_1083,310110,LOCATED_AT
expert_1084,320105,LOCATED_AT
expert_1085,350100,LOCATED_AT
expert_1086,500106,LOCATED_AT
expert_1087,440300,LOCATED_AT
expert_1088,440300,LOCATED_AT
expert_1089,440300,LOCATED_AT
expert_1090,110108,LOCATED_AT
expert_1091,110108,LOCATED_AT
expert_1092,110108,LOCATED_AT
expert_1093,110108,LOCATED_AT
expert_1094,110108,LOCATED_AT
expert_1095,110108,LOCATED_AT
expert_1096,110108,LOCATED_AT
expert_1097,110108,LOCATED_AT
expert_1098,110108,LOCATED_AT
expert_1099,370200,LOCATED_AT
expert_1100,370200,LOCATED_AT
expert_1101,370200,LOCATED_AT
expert_1102,370200,LOCATED_AT
expert_1103,370200,LOCATED_AT
expert_1104,370200,LOCATED_AT
expert_1105,320100,LOCATED_AT
expert_1106,710000,LOCATED_AT
expert_1107,710000,LOCATED_AT
expert_1108,710000,LOCATED_AT
expert_1109,710000,LOCATED_AT
expert_1110,710000,LOCATED_AT
expert_1111,710000,LOCATED_AT
expert_1112,710000,LOCATED_AT
expert_1113,710000,LOCATED_AT
expert_1114,710000,LOCATED_AT
expert_1115,710000,LOCATED_AT
expert_1116,710000,LOCATED_AT
expert_1117,710000,LOCATED_AT
expert_1118,710000,LOCATED_AT
expert_1119,710000,LOCATED_AT
expert_1120,710000,LOCATED_AT
expert_1121,710000,LOCATED_AT
expert_1122,710000,LOCATED_AT
expert_1123,710000,LOCATED_AT
expert_1124,710000,LOCATED_AT
expert_1125,710000,LOCATED_AT
expert_1126,710000,LOCATED_AT
expert_1127,710000,LOCATED_AT
expert_1128,710000,LOCATED_AT
expert_1129,710000,LOCATED_AT
expert_1130,710000,LOCATED_AT
expert_1131,320500,LOCATED_AT
expert_1132,110111,LOCATED_AT
expert_1133,410104,LOCATED_AT
expert_1134,410103,LOCATED_AT
expert_1135,440100,LOCATED_AT
expert_1136,370203,LOCATED_AT
expert_1137,310000,LOCATED_AT
expert_1138,310000,LOCATED_AT
expert_1139,330500,LOCATED_AT
expert_1140,330500,LOCATED_AT
expert_1141,520100,LOCATED_AT
expert_1142,440100,LOCATED_AT
expert_1143,440306,LOCATED_AT
expert_1144,630100,LOCATED_AT
expert_1145,610103,LOCATED_AT
expert_1146,440100,LOCATED_AT
expert_1147,350200,LOCATED_AT
expert_1148,110108,LOCATED_AT
expert_1149,230404,LOCATED_AT
expert_1150,440300,LOCATED_AT
expert_1151,440300,LOCATED_AT
expert_1152,440300,LOCATED_AT
expert_1153,440300,LOCATED_AT
expert_1154,440300,LOCATED_AT
expert_1155,440300,LOCATED_AT
expert_1156,110105,LOCATED_AT
expert_1157,441300,LOCATED_AT
expert_1158,441300,LOCATED_AT
expert_1159,440100,LOCATED_AT
expert_1160,440114,LOCATED_AT
expert_1161,440100,LOCATED_AT
expert_1162,441900,LOCATED_AT
expert_1163,441900,LOCATED_AT
expert_1164,440114,LOCATED_AT
expert_1165,440111,LOCATED_AT
expert_1166,440114,LOCATED_AT
expert_1167,440100,LOCATED_AT
expert_1168,440100,LOCATED_AT
expert_1169,440103,LOCATED_AT
expert_1170,440117,LOCATED_AT
expert_1171,440111,LOCATED_AT
expert_1172,440111,LOCATED_AT
expert_1173,440114,LOCATED_AT
expert_1174,440111,LOCATED_AT
expert_1175,440111,LOCATED_AT
expert_1176,440118,LOCATED_AT
expert_1177,440115,LOCATED_AT
expert_1178,440100,LOCATED_AT
expert_1179,440300,LOCATED_AT
expert_1180,310104,LOCATED_AT
expert_1181,440100,LOCATED_AT
expert_1182,440100,LOCATED_AT
expert_1183,710000,LOCATED_AT
expert_1184,110101,LOCATED_AT
expert_1185,110101,LOCATED_AT
expert_1186,440100,LOCATED_AT
expert_1187,110108,LOCATED_AT
expert_1188,110108,LOCATED_AT
expert_1189,110108,LOCATED_AT
expert_1190,310114,LOCATED_AT
expert_1191,310114,LOCATED_AT
expert_1192,310114,LOCATED_AT
expert_1193,310114,LOCATED_AT
expert_1194,310114,LOCATED_AT
expert_1195,110108,LOCATED_AT
expert_1196,440500,LOCATED_AT
expert_1197,370200,LOCATED_AT
expert_1198,441803,LOCATED_AT
expert_1199,445200,LOCATED_AT
expert_1200,310118,LOCATED_AT
expert_1201,460100,LOCATED_AT
expert_1202,440100,LOCATED_AT
expert_1203,110108,LOCATED_AT
expert_1204,110108,LOCATED_AT
expert_1205,110108,LOCATED_AT
expert_1206,500103,LOCATED_AT
expert_1207,110114,LOCATED_AT
expert_1208,110114,LOCATED_AT
expert_1209,110114,LOCATED_AT
expert_1210,110114,LOCATED_AT
expert_1211,110114,LOCATED_AT
expert_1212,330100,LOCATED_AT
expert_1213,530100,LOCATED_AT
expert_1214,530100,LOCATED_AT
expert_1215,530100,LOCATED_AT
expert_1216,530100,LOCATED_AT
expert_1217,530100,LOCATED_AT
expert_1218,530100,LOCATED_AT
expert_1219,310115,LOCATED_AT
expert_1220,310115,LOCATED_AT
expert_1221,310115,LOCATED_AT
expert_1222,310115,LOCATED_AT
expert_1223,310115,LOCATED_AT
expert_1224,310115,LOCATED_AT
expert_1225,310115,LOCATED_AT
expert_1226,310115,LOCATED_AT
expert_1227,310115,LOCATED_AT
expert_1228,310115,LOCATED_AT
expert_1229,110105,LOCATED_AT
expert_1230,110105,LOCATED_AT
expert_1231,110105,LOCATED_AT
expert_1232,110105,LOCATED_AT
expert_1233,110105,LOCATED_AT
expert_1234,110105,LOCATED_AT
expert_1235,110105,LOCATED_AT
expert_1236,110105,LOCATED_AT
expert_1237,110105,LOCATED_AT
expert_1238,110105,LOCATED_AT
expert_1239,110105,LOCATED_AT
expert_1240,110105,LOCATED_AT
expert_1241,110105,LOCATED_AT
expert_1242,110105,LOCATED_AT
expert_1243,110105,LOCATED_AT
expert_1244,110105,LOCATED_AT
expert_1245,110105,LOCATED_AT
expert_1246,110105,LOCATED_AT
expert_1247,110105,LOCATED_AT
expert_1248,110105,LOCATED_AT
expert_1249,110105,LOCATED_AT
expert_1250,110105,LOCATED_AT
expert_1251,110105,LOCATED_AT
expert_1252,110106,LOCATED_AT
expert_1253,110106,LOCATED_AT
expert_1254,110106,LOCATED_AT
expert_1255,810000,LOCATED_AT
expert_1256,440300,LOCATED_AT
expert_1257,440300,LOCATED_AT
expert_1258,440300,LOCATED_AT
expert_1259,440300,LOCATED_AT
expert_1260,440300,LOCATED_AT
expert_1261,440300,LOCATED_AT
expert_1262,440300,LOCATED_AT
expert_1263,440300,LOCATED_AT
expert_1264,440300,LOCATED_AT
expert_1265,440300,LOCATED_AT
expert_1266,440300,LOCATED_AT
expert_1267,440300,LOCATED_AT
expert_1268,440300,LOCATED_AT
expert_1269,440300,LOCATED_AT
expert_1270,440300,LOCATED_AT
expert_1271,440300,LOCATED_AT
expert_1272,440300,LOCATED_AT
expert_1273,440300,LOCATED_AT
expert_1274,110105,LOCATED_AT
expert_1275,110105,LOCATED_AT
expert_1276,110105,LOCATED_AT
expert_1277,110105,LOCATED_AT
expert_1278,441300,LOCATED_AT
expert_1279,420600,LOCATED_AT
expert_1280,420600,LOCATED_AT
expert_1281,420600,LOCATED_AT
expert_1282,360502,LOCATED_AT
expert_1283,440100,LOCATED_AT
expert_1284,440100,LOCATED_AT
expert_1285,810000,LOCATED_AT
expert_1286,810000,LOCATED_AT
expert_1287,810000,LOCATED_AT
expert_1288,810000,LOCATED_AT
expert_1289,810000,LOCATED_AT
expert_1290,110102,LOCATED_AT
expert_1291,110105,LOCATED_AT
expert_1292,150400,LOCATED_AT
expert_1293,370100,LOCATED_AT
expert_1294,450100,LOCATED_AT
expert_1295,110106,LOCATED_AT
expert_1296,510107,LOCATED_AT
expert_1297,440100,LOCATED_AT
expert_1298,140100,LOCATED_AT
expert_1299,140100,LOCATED_AT
expert_1300,120103,LOCATED_AT
expert_1301,130306,LOCATED_AT
expert_1302,440100,LOCATED_AT
expert_1303,110105,LOCATED_AT
expert_1304,110108,LOCATED_AT
expert_1305,110108,LOCATED_AT
expert_1306,110105,LOCATED_AT
expert_1307,110105,LOCATED_AT
expert_1308,610100,LOCATED_AT
expert_1309,110105,LOCATED_AT
expert_1310,110105,LOCATED_AT
expert_1311,110108,LOCATED_AT
expert_1312,110105,LOCATED_AT
expert_1313,310104,LOCATED_AT
expert_1314,610100,LOCATED_AT
expert_1315,440100,LOCATED_AT
expert_1316,440100,LOCATED_AT
expert_1317,440100,LOCATED_AT
expert_1318,440100,LOCATED_AT
expert_1319,110105,LOCATED_AT
expert_1320,440100,LOCATED_AT
expert_1321,440300,LOCATED_AT
expert_1322,710000,LOCATED_AT
expert_1323,440300,LOCATED_AT
expert_1324,440100,LOCATED_AT
expert_1325,440100,LOCATED_AT
expert_1326,130100,LOCATED_AT
expert_1327,110108,LOCATED_AT
expert_1328,110108,LOCATED_AT
expert_1329,440100,LOCATED_AT
expert_1330,440100,LOCATED_AT
expert_1331,440100,LOCATED_AT
expert_1332,440100,LOCATED_AT
expert_1333,440100,LOCATED_AT
expert_1334,440100,LOCATED_AT
expert_1335,440100,LOCATED_AT
expert_1336,110105,LOCATED_AT
expert_1337,440100,LOCATED_AT
expert_1338,370200,LOCATED_AT
expert_1339,440100,LOCATED_AT
expert_1340,110108,LOCATED_AT
expert_1341,440100,LOCATED_AT
expert_1342,440300,LOCATED_AT
expert_1343,110108,LOCATED_AT
expert_1344,110105,LOCATED_AT
expert_1345,110108,LOCATED_AT
expert_1346,440100,LOCATED_AT
expert_1347,110108,LOCATED_AT
expert_1348,320100,LOCATED_AT
expert_1349,310104,LOCATED_AT
expert_1350,320100,LOCATED_AT
expert_1351,440300,LOCATED_AT
